Date,Open,High,Low,Close,Adj Close,Volume
2015-03-18,69.709999,70.430000,69.169998,70.290001,66.282951,236900
2015-03-19,69.900002,70.489998,69.660004,69.779999,65.802025,183500
2015-03-20,70.320000,70.639999,70.190002,70.430000,66.414963,274100
2015-03-23,70.279999,70.540001,69.989998,70.389999,66.377235,114600
2015-03-24,70.209999,70.989998,69.059998,69.830002,65.849182,361300
2015-03-25,70.000000,70.000000,68.650002,68.680000,64.764717,168500
2015-03-26,68.599998,68.599998,67.610001,67.870003,64.000900,322800
2015-03-27,67.879997,69.849998,67.650002,69.139999,65.198494,220500
2015-03-30,69.489998,70.449997,68.900002,70.209999,66.207504,161300
2015-03-31,70.040001,70.349998,69.580002,69.760002,65.783188,197100
2015-04-01,69.510002,70.220001,68.349998,68.970001,65.038185,242300
2015-04-02,69.160004,69.250000,67.970001,68.500000,64.594994,265400
2015-04-06,67.989998,68.839996,67.720001,67.809998,63.944313,308100
2015-04-07,67.680000,68.860001,67.669998,68.370003,64.472389,276600
2015-04-08,68.489998,69.209999,68.419998,68.900002,64.972176,190900
2015-04-09,68.919998,69.059998,68.000000,68.589996,64.679848,268700
2015-04-10,68.750000,69.279999,68.540001,68.919998,64.991043,104900
2015-04-13,69.000000,69.459999,68.349998,68.489998,64.585564,116800
2015-04-14,68.500000,68.820000,67.650002,68.779999,64.859032,148800
2015-04-15,69.000000,69.669998,68.720001,69.250000,65.302238,295600
2015-04-16,69.220001,69.629997,69.000000,69.180000,65.236229,166200
2015-04-17,68.709999,69.419998,67.849998,68.080002,64.198944,332200
2015-04-20,68.529999,69.660004,68.470001,68.910004,64.981628,251200
2015-04-21,69.120003,69.449997,68.629997,68.669998,64.755310,165300
2015-04-22,68.669998,68.669998,67.489998,68.550003,64.642151,192000
2015-04-23,69.760002,72.550003,68.500000,70.029999,66.037766,615500
2015-04-24,70.279999,72.489998,67.440002,67.589996,63.736855,351400
2015-04-27,67.559998,68.529999,66.949997,67.419998,63.576557,250500
2015-04-28,67.309998,68.080002,67.309998,67.449997,63.604836,204700
2015-04-29,67.260002,67.419998,66.070000,66.500000,62.709015,235200
2015-04-30,66.029999,66.889999,64.860001,64.889999,61.190796,262900
2015-05-01,65.050003,66.400002,64.849998,65.889999,62.133778,411400
2015-05-04,65.750000,66.669998,65.519997,65.889999,62.133778,353800
2015-05-05,65.660004,66.440002,65.099998,65.459999,61.728279,232900
2015-05-06,65.559998,65.730003,64.500000,65.169998,61.454823,316800
2015-05-07,65.239998,66.239998,64.750000,65.760002,62.011192,296200
2015-05-08,66.610001,66.800003,65.199997,66.300003,62.520401,233300
2015-05-11,66.169998,67.190002,65.959999,66.519997,62.727859,156500
2015-05-12,66.120003,66.970001,65.400002,66.730003,62.925896,201600
2015-05-13,66.980003,67.169998,66.330002,66.400002,62.614716,152900
2015-05-14,66.500000,68.150002,66.040001,68.129997,64.246086,263100
2015-05-15,68.150002,68.540001,67.599998,68.519997,64.613831,221700
2015-05-18,68.199997,69.139999,68.089996,68.940002,65.257523,207900
2015-05-19,68.820000,69.570000,68.769997,69.050003,65.361641,212800
2015-05-20,69.239998,69.500000,68.550003,68.809998,65.134468,210500
2015-05-21,68.820000,68.959999,67.610001,67.760002,64.140549,228300
2015-05-22,67.610001,68.139999,67.279999,67.599998,63.989094,171100
2015-05-26,67.309998,67.309998,66.110001,66.949997,63.373829,190400
2015-05-27,67.160004,68.089996,66.779999,68.010002,64.377205,250200
2015-05-28,68.010002,68.279999,67.000000,67.870003,64.244675,223800
2015-05-29,67.400002,67.430000,66.000000,66.279999,62.739624,322100
2015-06-01,66.459999,67.139999,65.860001,66.839996,63.269703,248800
2015-06-02,66.709999,68.120003,66.500000,67.279999,63.686192,163000
2015-06-03,67.620003,68.300003,67.050003,68.230003,64.585472,186600
2015-06-04,67.839996,68.279999,67.620003,67.669998,64.055367,122500
2015-06-05,67.739998,68.489998,67.000000,68.430000,64.774773,119500
2015-06-08,68.139999,68.790001,67.779999,68.419998,64.765320,163600
2015-06-09,68.489998,68.559998,67.620003,68.459999,64.803169,124500
2015-06-10,68.940002,69.599998,68.610001,69.180000,65.484703,202000
2015-06-11,69.080002,69.669998,69.040001,69.209999,65.513100,135200
2015-06-12,68.849998,68.889999,68.349998,68.769997,65.096596,137200
2015-06-15,68.300003,68.519997,67.599998,67.860001,64.235214,192300
2015-06-16,68.040001,68.589996,67.870003,68.269997,64.623322,353500
2015-06-17,68.629997,68.959999,68.190002,68.800003,65.125015,175200
2015-06-18,69.070000,70.480003,68.809998,70.050003,66.308243,229700
2015-06-19,70.000000,71.080002,69.519997,70.599998,66.828857,412000
2015-06-22,70.970001,71.519997,69.830002,71.279999,67.472534,239400
2015-06-23,71.459999,71.459999,70.000000,70.410004,66.649002,276900
2015-06-24,70.580002,70.959999,69.900002,70.879997,67.093903,234200
2015-06-25,71.040001,71.660004,70.669998,71.510002,67.690247,214300
2015-06-26,71.720001,72.160004,71.199997,71.800003,67.964752,626700
2015-06-29,71.410004,71.820000,69.860001,69.930000,66.194649,192900
2015-06-30,70.519997,70.760002,69.949997,70.180000,66.431297,148000
2015-07-01,70.989998,71.110001,70.209999,70.949997,67.160149,225600
2015-07-02,71.110001,71.389999,69.800003,69.860001,66.128395,112900
2015-07-06,69.430000,70.489998,69.089996,70.080002,66.336624,211100
2015-07-07,70.040001,70.370003,69.129997,70.070000,66.327164,186700
2015-07-08,69.580002,70.160004,69.110001,69.559998,65.844406,296300
2015-07-09,70.300003,70.459999,69.290001,70.160004,66.412361,280700
2015-07-10,70.809998,71.250000,70.300003,71.199997,67.396797,112200
2015-07-13,71.699997,72.250000,71.430000,71.720001,67.889046,298200
2015-07-14,71.720001,72.010002,70.849998,70.900002,67.112823,175900
2015-07-15,70.949997,71.000000,70.169998,70.500000,66.734215,199600
2015-07-16,71.019997,71.849998,70.839996,71.370003,67.557739,198200
2015-07-17,71.599998,71.889999,71.139999,71.709999,67.879570,178300
2015-07-20,71.889999,72.470001,71.680000,72.370003,68.504311,145700
2015-07-21,72.269997,72.849998,71.150002,71.260002,67.453606,135700
2015-07-22,71.239998,71.360001,70.669998,71.199997,67.396797,212400
2015-07-23,69.019997,71.339996,68.779999,69.000000,65.314323,461300
2015-07-24,68.660004,69.139999,68.000000,68.730003,65.058739,403500
2015-07-27,69.720001,70.989998,68.199997,68.769997,65.096596,397300
2015-07-28,69.349998,70.239998,68.300003,68.790001,65.115532,192600
2015-07-29,68.709999,70.139999,68.699997,69.639999,65.920143,223700
2015-07-30,69.459999,70.559998,69.260002,70.250000,66.497559,217900
2015-07-31,70.510002,71.260002,70.360001,70.419998,66.658463,172900
2015-08-03,70.610001,71.269997,69.959999,70.680000,66.904572,186900
2015-08-04,70.809998,71.400002,70.540001,70.769997,66.989769,258700
2015-08-05,71.059998,71.300003,70.389999,70.760002,66.980293,149000
2015-08-06,71.059998,71.059998,69.739998,70.370003,66.611145,177300
2015-08-07,70.019997,70.339996,69.370003,69.900002,66.166252,358200
2015-08-10,70.150002,70.949997,69.779999,70.680000,67.154358,199100
2015-08-11,70.029999,70.750000,69.839996,70.690002,67.163879,104400
2015-08-12,70.250000,70.730003,69.570000,70.449997,66.935852,161400
2015-08-13,70.430000,71.199997,70.230003,70.440002,66.926353,125500
2015-08-14,70.290001,71.800003,70.029999,71.529999,67.961983,167800
2015-08-17,71.330002,72.489998,70.919998,72.010002,68.418030,104100
2015-08-18,71.769997,71.989998,71.419998,71.440002,67.876457,135400
2015-08-19,70.989998,72.000000,70.599998,71.190002,67.638931,101100
2015-08-20,70.480003,71.370003,70.290001,70.349998,66.840836,158200
2015-08-21,69.019997,70.339996,68.570000,68.830002,65.396645,336400
2015-08-24,66.019997,68.430000,65.559998,66.139999,62.840855,359400
2015-08-25,67.980003,67.980003,66.160004,66.389999,63.078362,305000
2015-08-26,67.900002,68.000000,66.370003,67.669998,64.294518,256000
2015-08-27,68.250000,69.260002,67.769997,69.180000,65.729210,283500
2015-08-28,68.800003,69.519997,68.769997,69.449997,65.985733,132400
2015-08-31,69.279999,69.790001,69.139999,69.680000,66.204239,230100
2015-09-01,68.540001,69.169998,66.980003,67.180000,63.828949,381100
2015-09-02,67.730003,69.349998,67.730003,69.260002,65.805206,250200
2015-09-03,69.510002,70.059998,69.260002,69.610001,66.137749,137400
2015-09-04,68.779999,69.720001,68.779999,69.239998,65.786201,151100
2015-09-08,70.930000,71.360001,70.360001,71.290001,67.733948,240100
2015-09-09,71.900002,72.000000,70.820000,70.980003,67.439407,397400
2015-09-10,70.839996,71.330002,70.559998,71.050003,67.505920,205900
2015-09-11,70.580002,72.239998,70.430000,72.190002,68.589066,222900
2015-09-14,72.230003,72.230003,71.379997,71.910004,68.323013,132800
2015-09-15,72.139999,72.610001,71.980003,72.199997,68.598541,208200
2015-09-16,72.239998,72.599998,72.110001,72.550003,68.931099,216100
2015-09-17,72.290001,73.870003,72.279999,72.800003,69.168617,169400
2015-09-18,71.510002,72.860001,71.510002,71.730003,68.151993,405100
2015-09-21,72.360001,73.099998,71.800003,72.370003,68.760078,176300
2015-09-22,71.610001,72.279999,71.089996,71.900002,68.313522,509600
2015-09-23,72.089996,72.389999,71.779999,72.000000,68.408539,218100
2015-09-24,71.610001,72.309998,71.400002,72.279999,68.674568,298600
2015-09-25,72.959999,73.690002,72.250000,72.760002,69.130615,297600
2015-09-28,72.540001,72.940002,71.769997,71.980003,68.389534,311600
2015-09-29,72.099998,72.339996,71.440002,71.830002,68.246994,462200
2015-09-30,72.459999,72.889999,71.800003,72.300003,68.693573,219800
2015-10-01,72.349998,72.980003,71.720001,72.629997,69.007103,330300
2015-10-02,71.559998,73.910004,71.559998,73.879997,70.194740,266700
2015-10-05,74.209999,74.739998,73.370003,74.599998,70.878830,216300
2015-10-06,74.489998,74.580002,73.610001,74.370003,70.660309,215000
2015-10-07,74.669998,74.949997,73.900002,74.660004,70.935852,276800
2015-10-08,74.410004,76.279999,74.180000,75.610001,71.838463,386800
2015-10-09,75.699997,76.910004,75.510002,75.669998,71.895454,217600
2015-10-12,74.699997,75.650002,72.870003,75.169998,71.420403,297200
2015-10-13,74.940002,78.970001,74.360001,74.510002,70.793335,270000
2015-10-14,74.330002,75.000000,73.309998,73.769997,70.090240,323600
2015-10-15,73.900002,75.120003,73.330002,74.940002,71.201874,222100
2015-10-16,74.949997,76.180000,74.330002,75.220001,71.467911,147200
2015-10-19,74.980003,76.760002,74.769997,75.650002,71.876465,151000
2015-10-20,75.739998,75.949997,74.879997,75.089996,71.344383,188300
2015-10-21,75.349998,75.480003,73.820000,73.879997,70.194740,202800
2015-10-22,75.059998,80.199997,71.099998,79.800003,75.819466,838200
2015-10-23,80.279999,81.410004,78.809998,81.209999,77.159111,573100
2015-10-26,81.209999,81.900002,80.440002,81.730003,77.653183,358300
2015-10-27,80.839996,81.500000,80.720001,81.120003,77.073601,266600
2015-10-28,81.430000,82.830002,81.080002,82.790001,78.660309,436900
2015-10-29,82.709999,83.379997,81.959999,82.389999,78.280251,269900
2015-10-30,82.059998,83.389999,81.410004,81.540001,77.472656,289600
2015-11-02,81.970001,82.360001,80.870003,81.870003,77.786194,478100
2015-11-03,81.160004,83.739998,81.160004,83.570000,79.401405,539000
2015-11-04,83.980003,84.430000,82.449997,82.769997,78.641312,378500
2015-11-05,82.940002,83.239998,81.760002,82.470001,78.356270,418100
2015-11-06,81.839996,82.709999,81.440002,81.970001,78.127518,409800
2015-11-09,81.959999,82.809998,80.349998,80.400002,76.631126,281200
2015-11-10,80.510002,81.839996,80.300003,81.570000,77.746262,283900
2015-11-11,81.849998,82.629997,81.250000,82.010002,78.165649,241800
2015-11-12,81.360001,82.489998,80.379997,81.389999,77.574707,284000
2015-11-13,80.930000,82.389999,79.389999,79.470001,75.744705,237600
2015-11-16,79.489998,80.830002,79.120003,80.750000,76.964706,244100
2015-11-17,80.949997,81.989998,80.540001,80.959999,77.164856,214400
2015-11-18,81.129997,82.120003,80.320000,81.970001,78.127518,194500
2015-11-19,82.250000,82.379997,81.570000,82.029999,78.184708,214400
2015-11-20,82.239998,82.430000,81.570000,81.959999,78.117996,278200
2015-11-23,81.589996,82.540001,81.510002,81.889999,78.051270,228700
2015-11-24,81.339996,82.139999,81.269997,82.000000,78.156105,144600
2015-11-25,82.000000,82.449997,81.669998,82.250000,78.394402,143300
2015-11-27,82.320000,83.139999,82.320000,82.889999,79.004372,76200
2015-11-30,83.169998,83.550003,81.599998,82.040001,78.194244,302200
2015-12-01,82.500000,84.010002,81.860001,82.529999,78.661255,269500
2015-12-02,82.500000,82.989998,82.070000,82.550003,78.680336,287700
2015-12-03,82.849998,82.849998,81.150002,81.610001,77.784409,270100
2015-12-04,81.650002,84.220001,81.650002,84.160004,80.214867,677900
2015-12-07,83.820000,84.290001,82.230003,82.589996,78.718460,346900
2015-12-08,81.739998,83.260002,81.639999,81.820000,77.984573,231100
2015-12-09,81.419998,82.309998,79.940002,80.220001,76.459557,285200
2015-12-10,80.059998,81.699997,80.010002,81.330002,77.517517,195300
2015-12-11,79.959999,81.680000,79.959999,80.160004,76.402367,297400
2015-12-14,80.599998,80.879997,79.639999,80.230003,76.469078,334200
2015-12-15,81.099998,81.970001,80.760002,81.489998,77.670013,244800
2015-12-16,82.449997,83.580002,82.110001,83.309998,79.404701,517100
2015-12-17,83.330002,83.330002,80.970001,81.019997,77.222038,288400
2015-12-18,80.550003,80.620003,79.610001,79.690002,75.954391,526900
2015-12-21,80.339996,80.449997,78.699997,80.349998,76.583458,278400
2015-12-22,80.809998,81.629997,80.120003,81.389999,77.574707,137000
2015-12-23,82.120003,82.980003,81.830002,82.349998,78.489723,146300
2015-12-24,82.269997,82.540001,81.690002,81.970001,78.127518,70200
2015-12-28,81.419998,82.739998,81.339996,82.199997,78.346733,117200
2015-12-29,82.650002,82.980003,81.860001,82.550003,78.680336,146000
2015-12-30,82.230003,82.370003,81.629997,81.690002,77.860641,138500
2015-12-31,81.300003,81.849998,80.690002,80.779999,76.993294,237700
2016-01-04,79.440002,79.849998,78.580002,79.169998,75.458755,293700
2016-01-05,79.489998,80.080002,78.839996,79.519997,75.792366,181500
2016-01-06,78.540001,79.250000,77.940002,78.769997,75.077515,176800
2016-01-07,77.290001,78.470001,76.519997,77.529999,73.895668,189900
2016-01-08,77.639999,77.790001,75.900002,75.959999,72.399254,264600
2016-01-11,76.089996,76.400002,75.190002,75.800003,72.246742,430000
2016-01-12,76.260002,77.309998,75.870003,77.099998,73.485825,222600
2016-01-13,77.470001,77.470001,74.900002,75.129997,71.608154,245700
2016-01-14,75.459999,76.620003,74.379997,75.919998,72.361137,220700
2016-01-15,73.709999,74.510002,72.410004,74.500000,71.007690,417600
2016-01-19,75.300003,75.550003,74.269997,75.029999,71.512840,252900
2016-01-20,74.180000,75.459999,72.669998,74.550003,71.055359,294300
2016-01-21,74.680000,75.070000,73.430000,74.370003,70.883781,265100
2016-01-22,75.220001,76.269997,74.470001,76.199997,72.627998,248100
2016-01-25,76.449997,78.900002,75.440002,77.970001,74.315018,768500
2016-01-26,78.260002,79.779999,75.879997,77.360001,73.733620,6977900
2016-01-27,76.629997,78.110001,76.120003,77.389999,73.762222,631000
2016-01-28,77.980003,80.099998,76.989998,79.900002,76.154564,574800
2016-01-29,80.150002,84.529999,80.150002,84.500000,80.538940,865300
2016-02-01,83.989998,84.500000,82.489998,83.949997,80.014702,705200
2016-02-02,82.169998,82.250000,80.320000,80.889999,77.098145,494200
2016-02-03,81.300003,82.279999,78.570000,79.830002,76.087830,507300
2016-02-04,79.580002,80.570000,78.660004,79.989998,76.240334,329700
2016-02-05,79.470001,80.620003,76.669998,77.000000,73.390472,628000
2016-02-08,76.199997,77.019997,75.000000,76.940002,73.333313,385900
2016-02-09,76.330002,77.809998,75.570000,77.279999,73.657372,347500
2016-02-10,77.599998,79.040001,77.389999,77.419998,73.790802,251500
2016-02-11,76.300003,78.010002,76.300003,77.570000,73.933784,309600
2016-02-12,78.410004,78.410004,76.260002,77.879997,74.229240,371800
2016-02-16,78.989998,80.050003,77.879997,79.430000,75.706589,289000
2016-02-17,80.000000,80.559998,79.370003,80.199997,76.440491,524100
2016-02-18,81.250000,82.849998,80.000000,80.230003,76.469078,677300
2016-02-19,80.089996,81.360001,79.879997,81.099998,77.298309,589100
2016-02-22,81.540001,82.610001,80.410004,80.940002,77.145798,508300
2016-02-23,80.860001,81.599998,80.410004,80.959999,77.164856,311400
2016-02-24,80.320000,80.699997,79.260002,80.320000,76.554863,381000
2016-02-25,80.410004,80.980003,79.699997,80.779999,76.993294,364800
2016-02-26,81.309998,81.839996,80.720001,81.830002,77.994095,369300
2016-02-29,82.040001,82.089996,79.949997,80.269997,76.507210,314200
2016-03-01,80.870003,82.419998,80.599998,81.699997,77.870163,370100
2016-03-02,81.290001,81.769997,80.250000,81.230003,77.422203,262400
2016-03-03,80.779999,81.489998,79.919998,81.330002,77.517517,228300
2016-03-04,81.440002,82.160004,80.809998,81.559998,77.736732,230900
2016-03-07,80.879997,81.820000,80.500000,81.529999,77.708145,272800
2016-03-08,81.459999,82.500000,80.989998,81.050003,77.250648,203300
2016-03-09,81.410004,83.269997,80.680000,82.430000,78.565948,386300
2016-03-10,82.940002,84.000000,80.839996,81.500000,77.679558,226000
2016-03-11,81.879997,82.779999,81.160004,82.739998,78.861412,226200
2016-03-14,82.400002,83.169998,81.349998,82.250000,78.641502,202000
2016-03-15,81.820000,82.610001,81.820000,82.279999,78.670189,172200
2016-03-16,82.370003,83.110001,81.570000,82.709999,79.081345,182100
2016-03-17,82.830002,84.389999,82.459999,84.150002,80.458153,216200
2016-03-18,84.300003,85.849998,83.849998,85.639999,81.882782,553700
2016-03-21,85.650002,86.459999,84.099998,85.589996,81.834984,267900
2016-03-22,84.989998,85.870003,84.000000,85.150002,81.414284,179500
2016-03-23,84.989998,85.779999,84.730003,85.430000,81.682007,270600
2016-03-24,85.139999,85.699997,85.000000,85.610001,81.854103,219000
2016-03-28,85.690002,86.940002,85.500000,86.489998,82.695496,297900
2016-03-29,86.160004,87.970001,86.160004,87.959999,84.100998,428400
2016-03-30,88.220001,88.620003,86.919998,87.540001,83.699432,251700
2016-03-31,87.309998,88.029999,87.190002,87.739998,83.890656,218200
2016-04-01,87.320000,88.870003,86.970001,88.389999,84.512154,230800
2016-04-04,88.790001,88.800003,87.339996,87.430000,83.594246,235500
2016-04-05,87.040001,87.910004,86.610001,86.680000,82.877159,236000
2016-04-06,86.580002,89.169998,86.330002,89.139999,85.229218,231800
2016-04-07,88.580002,89.089996,87.500000,88.070000,84.206192,299400
2016-04-08,88.589996,89.620003,88.150002,89.309998,85.391777,245900
2016-04-11,89.760002,90.110001,88.779999,88.830002,84.932831,279600
2016-04-12,89.089996,89.209999,88.559998,88.860001,84.961517,175200
2016-04-13,89.540001,90.760002,89.059998,90.750000,86.768600,227000
2016-04-14,90.699997,92.589996,90.129997,90.800003,86.816406,333800
2016-04-15,90.320000,91.160004,90.059998,90.570000,86.596504,364400
2016-04-18,90.500000,91.769997,89.209999,91.639999,87.619545,256800
2016-04-19,91.910004,91.970001,90.769997,91.169998,87.170166,243500
2016-04-20,91.099998,91.480003,90.260002,90.820000,86.835518,227900
2016-04-21,93.080002,94.599998,87.589996,90.300003,86.338364,641100
2016-04-22,90.089996,90.360001,88.580002,89.349998,85.430023,463500
2016-04-25,89.029999,89.500000,88.720001,89.410004,85.487404,241400
2016-04-26,89.440002,90.440002,88.639999,89.150002,85.238800,312500
2016-04-27,88.900002,89.860001,88.709999,89.639999,85.707291,213900
2016-04-28,89.599998,90.209999,88.449997,88.639999,84.751175,149800
2016-04-29,88.940002,89.559998,87.370003,87.410004,83.575142,250700
2016-05-02,87.379997,88.769997,86.800003,88.370003,84.493027,321800
2016-05-03,88.040001,88.699997,86.599998,87.320000,83.489090,187900
2016-05-04,87.190002,88.029999,86.800003,87.529999,83.689857,212000
2016-05-05,87.989998,88.190002,87.230003,87.330002,83.498650,219900
2016-05-06,87.080002,88.720001,86.190002,88.650002,84.760727,340200
2016-05-09,88.639999,90.949997,88.570000,90.139999,86.185364,301000
2016-05-10,90.720001,91.239998,89.339996,90.360001,86.395714,239400
2016-05-11,90.849998,91.820000,89.489998,89.970001,86.022820,365300
2016-05-12,90.370003,91.400002,90.040001,90.820000,86.835518,200800
2016-05-13,90.599998,91.599998,89.790001,90.360001,86.395714,192300
2016-05-16,90.730003,91.040001,89.730003,89.970001,86.022820,300300
2016-05-17,89.790001,90.760002,87.260002,87.680000,84.123154,284600
2016-05-18,87.180000,88.660004,85.889999,87.650002,84.094368,229300
2016-05-19,87.720001,88.769997,87.199997,87.720001,84.161514,427400
2016-05-20,87.860001,88.900002,87.529999,88.220001,84.641251,344100
2016-05-23,88.580002,88.919998,87.629997,88.260002,84.679611,132600
2016-05-24,88.809998,90.970001,88.480003,90.519997,86.847916,226100
2016-05-25,90.410004,90.959999,89.519997,90.769997,87.087784,176500
2016-05-26,90.989998,91.989998,89.660004,91.400002,87.692245,245800
2016-05-27,91.410004,92.570000,91.349998,92.430000,88.680443,210300
2016-05-31,92.260002,92.419998,91.110001,91.570000,87.855339,225000
2016-06-01,91.180000,91.989998,91.019997,91.620003,87.903313,125000
2016-06-02,91.440002,93.160004,91.440002,93.080002,89.304085,292600
2016-06-03,93.029999,93.139999,92.360001,92.559998,88.805176,256300
2016-06-06,92.400002,92.400002,90.519997,91.269997,87.567497,195700
2016-06-07,91.190002,91.660004,90.559998,91.419998,87.711426,300600
2016-06-08,91.559998,92.230003,90.800003,92.120003,88.383018,197000
2016-06-09,91.699997,92.110001,91.139999,91.699997,87.980064,170200
2016-06-10,91.029999,91.489998,90.470001,90.529999,86.857513,159000
2016-06-13,89.930000,90.040001,88.889999,89.180000,85.562294,315100
2016-06-14,88.849998,89.349998,88.349998,89.220001,85.600670,224100
2016-06-15,89.680000,91.110001,89.239998,90.169998,86.512131,216900
2016-06-16,89.550003,90.040001,88.919998,89.970001,86.320236,160400
2016-06-17,90.160004,90.599998,89.019997,89.440002,85.811752,329900
2016-06-20,90.360001,91.699997,89.540001,90.690002,87.011047,309600
2016-06-21,90.680000,90.820000,89.879997,90.440002,86.771179,211200
2016-06-22,90.500000,91.120003,89.589996,89.940002,86.291473,295500
2016-06-23,90.750000,91.250000,89.940002,90.860001,87.174133,334300
2016-06-24,88.019997,90.669998,87.760002,89.300003,85.677422,4161800
2016-06-27,88.470001,88.980003,87.169998,88.660004,85.063393,490000
2016-06-28,89.120003,90.800003,88.779999,90.050003,86.396988,378500
2016-06-29,90.809998,91.410004,89.989998,91.309998,87.605873,408600
2016-06-30,91.379997,94.029999,87.019997,94.029999,90.215546,455100
2016-07-01,93.739998,95.250000,93.730003,95.050003,91.194168,392400
2016-07-05,95.099998,96.989998,93.889999,94.730003,90.887138,343500
2016-07-06,94.620003,95.870003,94.330002,95.089996,91.232536,972100
2016-07-07,95.349998,96.320000,95.040001,95.169998,91.309303,336200
2016-07-08,95.910004,97.150002,95.550003,96.669998,92.748466,270500
2016-07-11,96.540001,97.400002,96.239998,96.680000,92.758041,347500
2016-07-12,97.010002,97.300003,96.360001,97.139999,93.199371,301400
2016-07-13,97.139999,97.410004,96.449997,96.760002,92.834808,193600
2016-07-14,97.230003,97.379997,96.300003,96.360001,92.451019,230200
2016-07-15,94.930000,96.610001,93.889999,96.099998,92.201576,270500
2016-07-18,96.139999,97.010002,95.019997,96.010002,92.115242,222300
2016-07-19,95.739998,96.540001,95.739998,96.089996,92.191978,226100
2016-07-20,96.099998,97.500000,96.040001,97.129997,93.189804,372200
2016-07-21,98.000000,98.779999,96.459999,97.820000,93.851807,392100
2016-07-22,98.430000,100.510002,96.889999,100.320000,96.250389,727000
2016-07-25,100.339996,101.430000,99.809998,100.989998,96.893211,454900
2016-07-26,100.550003,101.239998,100.080002,101.150002,97.046715,406100
2016-07-27,101.150002,101.900002,100.769997,101.500000,97.382507,305000
2016-07-28,101.230003,102.699997,101.000000,102.410004,98.255592,402000
2016-07-29,102.510002,102.660004,101.620003,102.279999,98.130882,244400
2016-08-01,101.949997,102.849998,101.690002,102.510002,98.351555,162700
2016-08-02,102.699997,102.699997,100.750000,100.839996,96.749275,339300
2016-08-03,100.750000,100.760002,99.500000,100.739998,96.653336,278600
2016-08-04,100.699997,101.169998,100.430000,101.059998,96.960350,470200
2016-08-05,101.360001,101.820000,99.779999,99.940002,95.885788,335900
2016-08-08,99.559998,99.930000,98.889999,99.349998,95.616318,245500
2016-08-09,99.059998,99.620003,98.169998,99.370003,95.635567,202000
2016-08-10,99.290001,99.739998,99.010002,99.589996,95.847298,147600
2016-08-11,100.110001,100.940002,99.430000,100.150002,96.386253,198500
2016-08-12,100.389999,100.389999,99.529999,100.190002,96.424751,147800
2016-08-15,99.930000,100.690002,99.559998,100.500000,96.723091,103600
2016-08-16,100.489998,100.489998,99.540001,99.699997,95.953163,100900
2016-08-17,99.519997,100.480003,98.879997,100.160004,96.395874,147700
2016-08-18,99.830002,100.570000,99.489998,100.510002,96.732727,150500
2016-08-19,100.370003,101.190002,100.370003,100.889999,97.098442,166400
